-0.2313819,-0.2037243,-0.1621929,-0.1335198,-0.1118629,-0.9472796E-1,-0.8079535E-1,-0.6925296E-1,-0.5955593E-1,-0.5131938E-1,-0.4426132E-1,-0.3816959E-1,-0.3288136E-1,-0.2826997E-1,-0.2423574E-1,-0.2069968E-1,-0.1759865E-1,-0.1488170E-1,-0.1250692E-1,-0.1043889E-1,-0.8646459E-2,-0.7101121E-2,-0.5775976E-2,-0.4645350E-2,-0.3684853E-2,-0.2871740E-2,-0.2185247E-2,-0.1606844E-2,-0.1120289E-2,-0.7115594E-3,-0.3686838E-3,-0.8149764E-4,0.1585790E-3,0.3587833E-3,0.5252069E-3,0.6629857E-3,0.7764518E-3,0.8692614E-3,0.9445045E-3,0.1004798E-2,0.1052364E-2,0.1089090E-2,0.1116582E-2,0.1136211E-2,0.1149148E-2,0.1156396E-2,0.1158813E-2,0.1157136E-2,0.1151997E-2,0.1143942E-2,0.1133438E-2,0.1120889E-2,0.1106642E-2,0.1090997E-2,0.1074212E-2,0.1056509E-2,0.1038080E-2,0.1019088E-2,0.9996764E-3,0.9799671E-3,0.9600616E-3,0.9400506E-3,0.9200096E-3,0.9000024E-3,0.8800838E-3,0.8602989E-3,0.8406849E-3,0.8212745E-3,0.8020910E-3,0.7831565E-3,0.7644860E-3,0.7460913E-3,0.7279818E-3,0.7101623E-3,0.6926373E-3,0.6754066E-3,0.6584693E-3,0.6418240E-3,0.6254665E-3,0.6093933E-3,0.5935988E-3,0.5780773E-3,0.5628237E-3,0.5478330E-3,0.5330995E-3,0.5186191E-3,0.5043870E-3,0.4903993E-3,0.4766527E-3,0.4631420E-3
-0.2308695,-0.2032935,-0.1618648,-0.1332606,-0.1116543,-0.9455798E-1,-0.8065563E-1,-0.6913736E-1,-0.5945982E-1,-0.5123919E-1,-0.4419426E-1,-0.3811339E-1,-0.3283426E-1,-0.2823047E-1,-0.2420265E-1,-0.2067199E-1,-0.1757554E-1,-0.1486246E-1,-0.1249096E-1,-0.1042569E-1,-0.8635586E-2,-0.7092202E-2,-0.5768684E-2,-0.4639415E-2,-0.3680044E-2,-0.2867862E-2,-0.2182139E-2,-0.1604371E-2,-0.1118339E-2,-0.7100390E-3,-0.3675174E-3,-0.8062194E-4,0.1592163E-3,0.3592252E-3,0.5254889E-3,0.6631377E-3,0.7764982E-3,0.8692223E-3,0.9443969E-3,0.1004635E-2,0.1052159E-2,0.1088850E-2,0.1116317E-2,0.1135927E-2,0.1148850E-2,0.1156089E-2,0.1158500E-2,0.1156821E-2,0.1151682E-2,0.1143628E-2,0.1133128E-2,0.1120584E-2,0.1106343E-2,0.1090705E-2,0.1073926E-2,0.1056231E-2,0.1037809E-2,0.1018826E-2,0.9994229E-3,0.9797208E-3,0.9598243E-3,0.9398217E-3,0.9197886E-3,0.8997892E-3,0.8798787E-3,0.8601008E-3,0.8404945E-3,0.8210910E-3,0.8019147E-3,0.7829868E-3,0.7643232E-3,0.7459348E-3,0.7278313E-3,0.7100177E-3,0.6924985E-3,0.6752731E-3,0.6583412E-3,0.6417010E-3,0.6253488E-3,0.6092798E-3,0.5934901E-3,0.5779727E-3,0.5627237E-3,0.5477371E-3,0.5330073E-3,0.5185306E-3,0.5043023E-3,0.4903179E-3,0.4765747E-3,0.4630673E-3
-0.2292872,-0.2019633,-0.1608512,-0.1324603,-0.1110099,-0.9403276E-1,-0.8022385E-1,-0.6878009E-1,-0.5916276E-1,-0.5099131E-1,-0.4398691E-1,-0.3793967E-1,-0.3268859E-1,-0.2810833E-1,-0.2410032E-1,-0.2058639E-1,-0.1750409E-1,-0.1480297E-1,-0.1244160E-1,-0.1038488E-1,-0.8601962E-2,-0.7064604E-2,-0.5746128E-2,-0.4621054E-2,-0.3665164E-2,-0.2855864E-2,-0.2172522E-2,-0.1596719E-2,-0.1112304E-2,-0.7053360E-3,-0.3639094E-3,-0.7791362E-4,0.1611865E-3,0.3605907E-3,0.5263604E-3,0.6636062E-3,0.7766397E-3,0.8690996E-3,0.9440614E-3,0.1004131E-2,0.1051520E-2,0.1088108E-2,0.1115495E-2,0.1135046E-2,0.1147927E-2,0.1155137E-2,0.1157532E-2,0.1155844E-2,0.1150704E-2,0.1142657E-2,0.1132167E-2,0.1119638E-2,0.1105415E-2,0.1089797E-2,0.1073041E-2,0.1055369E-2,0.1036972E-2,0.1018014E-2,0.9986357E-3,0.9789597E-3,0.9590887E-3,0.9391109E-3,0.9191031E-3,0.8991286E-3,0.8792419E-3,0.8594879E-3,0.8399043E-3,0.8205228E-3,0.8013687E-3,0.7824614E-3,0.7638178E-3,0.7454496E-3,0.7273647E-3,0.7095697E-3,0.6920680E-3,0.6748596E-3,0.6579444E-3,0.6413199E-3,0.6249827E-3,0.6089285E-3,0.5931527E-3,0.5776491E-3,0.5624131E-3,0.5474390E-3,0.5327215E-3,0.5182565E-3,0.5040393E-3,0.4900657E-3,0.4763332E-3,0.4628358E-3
-0.2265769,-0.1996843,-0.1591144,-0.1310882,-0.1099051,-0.9313209E-1,-0.7948323E-1,-0.6816714E-1,-0.5865307E-1,-0.5056592E-1,-0.4363099E-1,-0.3764141E-1,-0.3243845E-1,-0.2789858E-1,-0.2392456E-1,-0.2043934E-1,-0.1738132E-1,-0.1470077E-1,-0.1235677E-1,-0.1031473E-1,-0.8544165E-2,-0.7017168E-2,-0.5707352E-2,-0.4589488E-2,-0.3639584E-2,-0.2835239E-2,-0.2155990E-2,-0.1583562E-2,-0.1101929E-2,-0.6972516E-3,-0.3577087E-3,-0.7326014E-4,0.1645703E-3,0.3629344E-3,0.5278538E-3,0.6644066E-3,0.7768772E-3,0.8688821E-3,0.9434787E-3,0.1003257E-2,0.1050416E-2,0.1086825E-2,0.1114076E-2,0.1133524E-2,0.1146333E-2,0.1153494E-2,0.1155858E-2,0.1154157E-2,0.1149017E-2,0.1140980E-2,0.1130509E-2,0.1118004E-2,0.1103813E-2,0.1088230E-2,0.1071512E-2,0.1053881E-2,0.1035526E-2,0.1016611E-2,0.9972771E-3,0.9776452E-3,0.9578180E-3,0.9378846E-3,0.9179194E-3,0.8979871E-3,0.8781422E-3,0.8584287E-3,0.8388849E-3,0.8195422E-3,0.8004245E-3,0.7815541E-3,0.7629458E-3,0.7446111E-3,0.7265589E-3,0.7087955E-3,0.6913241E-3,0.6741454E-3,0.6572583E-3,0.6406613E-3,0.6243503E-3,0.6083216E-3,0.5925702E-3,0.5770901E-3,0.5618766E-3,0.5469243E-3,0.5322279E-3,0.5177830E-3,0.5035851E-3,0.4896304E-3,0.4759156E-3,0.4624356E-3
-0.2226967,-0.1964199,-0.1566255,-0.1291215,-0.1083207,-0.9184008E-1,-0.7842043E-1,-0.6728730E-1,-0.5792116E-1,-0.4995492E-1,-0.4311964E-1,-0.3721277E-1,-0.3207889E-1,-0.2759697E-1,-0.2367179E-1,-0.2022782E-1,-0.1720471E-1,-0.1455369E-1,-0.1223469E-1,-0.1021375E-1,-0.8460962E-2,-0.6948872E-2,-0.5651520E-2,-0.4544034E-2,-0.3602747E-2,-0.2805534E-2,-0.2132181E-2,-0.1564616E-2,-0.1086991E-2,-0.6856127E-3,-0.3487835E-3,-0.6656515E-4,0.1694351E-3,0.3662998E-3,0.5299936E-3,0.6655469E-3,0.7772063E-3,0.8685549E-3,0.9426239E-3,0.1001982E-2,0.1048810E-2,0.1084961E-2,0.1112014E-2,0.1131316E-2,0.1144019E-2,0.1151110E-2,0.1153432E-2,0.1151711E-2,0.1146571E-2,0.1138548E-2,0.1128105E-2,0.1115637E-2,0.1101490E-2,0.1085958E-2,0.1069296E-2,0.1051723E-2,0.1033430E-2,0.1014578E-2,0.9953072E-3,0.9757396E-3,0.9559763E-3,0.9361056E-3,0.9162033E-3,0.8963327E-3,0.8765481E-3,0.8568933E-3,0.8374064E-3,0.8181193E-3,0.7990563E-3,0.7802381E-3,0.7616806E-3,0.7433950E-3,0.7253903E-3,0.7076729E-3,0.6902457E-3,0.6731093E-3,0.6562633E-3,0.6397059E-3,0.6234332E-3,0.6074408E-3,0.5917250E-3,0.5762790E-3,0.5610982E-3,0.5461774E-3,0.5315113E-3,0.5170957E-3,0.5029262E-3,0.4889985E-3,0.4753101E-3,0.4618552E-3
-0.2176230,-0.1921490,-0.1533674,-0.1265455,-0.1062445,-0.9014612E-1,-0.7702643E-1,-0.6613274E-1,-0.5696033E-1,-0.4915250E-1,-0.4244781E-1,-0.3664941E-1,-0.3160614E-1,-0.2720031E-1,-0.2333924E-1,-0.1994946E-1,-0.1697221E-1,-0.1436005E-1,-0.1207392E-1,-0.1008075E-1,-0.8351343E-2,-0.6858882E-2,-0.5577940E-2,-0.4484125E-2,-0.3554189E-2,-0.2766379E-2,-0.2100795E-2,-0.1539642E-2,-0.1067302E-2,-0.6702762E-3,-0.3370276E-3,-0.5775186E-4,0.1758330E-3,0.3707187E-3,0.5327941E-3,0.6670281E-3,0.7776155E-3,0.8680978E-3,0.9414714E-3,0.1000274E-2,0.1046664E-2,0.1082474E-2,0.1109267E-2,0.1128375E-2,0.1140940E-2,0.1147936E-2,0.1150203E-2,0.1148457E-2,0.1143316E-2,0.1135313E-2,0.1124906E-2,0.1112488E-2,0.1098401E-2,0.1082936E-2,0.1066348E-2,0.1048853E-2,0.1030641E-2,0.1011873E-2,0.9926867E-3,0.9732040E-3,0.9535254E-3,0.9337393E-3,0.9139201E-3,0.8941310E-3,0.8744260E-3,0.8548496E-3,0.8354395E-3,0.8162262E-3,0.7972353E-3,0.7784865E-3,0.7599965E-3,0.7417760E-3,0.7238346E-3,0.7061781E-3,0.6888096E-3,0.6717300E-3,0.6549386E-3,0.6384337E-3,0.6222118E-3,0.6062685E-3,0.5905994E-3,0.5751987E-3,0.5600615E-3,0.5451830E-3,0.5305572E-3,0.5161806E-3,0.5020487E-3,0.4881571E-3,0.4745032E-3,0.4610819E-3
-0.2113554,-0.1868689,-0.1493365,-0.1233562,-0.1036723,-0.8804621E-1,-0.7529723E-1,-0.6469975E-1,-0.5576711E-1,-0.4815544E-1,-0.4161263E-1,-0.3594874E-1,-0.3101794E-1,-0.2670655E-1,-0.2292512E-1,-0.1960268E-1,-0.1668248E-1,-0.1411864E-1,-0.1187344E-1,-0.9914849E-2,-0.8214579E-2,-0.6746585E-2,-0.5486105E-2,-0.4409342E-2,-0.3493570E-2,-0.2717493E-2,-0.2061610E-2,-0.1508464E-2,-0.1042727E-2,-0.6511388E-3,-0.3223653E-3,-0.4676830E-4,0.1837964E-3,0.3762065E-3,0.5362578E-3,0.6688411E-3,0.7780874E-3,0.8674846E-3,0.9399867E-3,0.9980953E-3,0.1043937E-2,0.1079320E-2,0.1105787E-2,0.1124653E-2,0.1137045E-2,0.1143925E-2,0.1146122E-2,0.1144344E-2,0.1139203E-2,0.1131227E-2,0.1120865E-2,0.1108510E-2,0.1094498E-2,0.1079119E-2,0.1062623E-2,0.1045228E-2,0.1027118E-2,0.1008455E-2,0.9893755E-3,0.9700004E-3,0.9504288E-3,0.9307485E-3,0.9110342E-3,0.8913484E-3,0.8717441E-3,0.8522665E-3,0.8329524E-3,0.8138326E-3,0.7949323E-3,0.7762716E-3,0.7578674E-3,0.7397293E-3,0.7218674E-3,0.7042878E-3,0.6869935E-3,0.6699855E-3,0.6532631E-3,0.6368246E-3,0.6206667E-3,0.6047853E-3,0.5891757E-3,0.5738321E-3,0.5587501E-3,0.5439245E-3,0.5293499E-3,0.5150227E-3,0.5009380E-3,0.4870920E-3,0.4734822E-3,0.4601031E-3
-0.2039183,-0.1805975,-0.1445443,-0.1195613,-0.1006091,-0.8554342E-1,-0.7323471E-1,-0.6298926E-1,-0.5434186E-1,-0.4696372E-1,-0.4061373E-1,-0.3511023E-1,-0.3031357E-1,-0.2611498E-1,-0.2242873E-1,-0.1918683E-1,-0.1633487E-1,-0.1382891E-1,-0.1163273E-1,-0.9715592E-2,-0.8050273E-2,-0.6611636E-2,-0.5375719E-2,-0.4319437E-2,-0.3420682E-2,-0.2658710E-2,-0.2014491E-2,-0.1470979E-2,-0.1013185E-2,-0.6281428E-3,-0.3047576E-3,-0.3359144E-4,0.1933347E-3,0.3827616E-3,0.5403726E-3,0.6709656E-3,0.7785947E-3,0.8666845E-3,0.9381346E-3,0.9954053E-3,0.1040586E-2,0.1075454E-2,0.1101529E-2,0.1120102E-2,0.1132285E-2,0.1139026E-2,0.1141138E-2,0.1139324E-2,0.1134184E-2,0.1126239E-2,0.1115934E-2,0.1103655E-2,0.1089735E-2,0.1074460E-2,0.1058078E-2,0.1040803E-2,0.1022819E-2,0.1004283E-2,0.9853346E-3,0.9660895E-3,0.9466488E-3,0.9270976E-3,0.9075114E-3,0.8879509E-3,0.8684699E-3,0.8491123E-3,0.8299153E-3,0.8109097E-3,0.7921204E-3,0.7735669E-3,0.7552661E-3,0.7372286E-3,0.7194642E-3,0.7019783E-3,0.6847748E-3,0.6678538E-3,0.6512158E-3,0.6348584E-3,0.6187785E-3,0.6029723E-3,0.5874353E-3,0.5721616E-3,0.5571470E-3,0.5423861E-3,0.5278740E-3,0.5136067E-3,0.4995799E-3,0.4857899E-3,0.4722336E-3,0.4589062E-3
-0.1953645,-0.1733756,-0.1390195,-0.1151815,-0.9707014E-1,-0.8264906E-1,-0.7084730E-1,-0.6100756E-1,-0.5268916E-1,-0.4558068E-1,-0.3945361E-1,-0.3413565E-1,-0.2949437E-1,-0.2542650E-1,-0.2185067E-1,-0.1870227E-1,-0.1592963E-1,-0.1349097E-1,-0.1135186E-1,-0.9482994E-2,-0.7858397E-2,-0.6453992E-2,-0.5246739E-2,-0.4214361E-2,-0.3335486E-2,-0.2589993E-2,-0.1959411E-2,-0.1427162E-2,-0.9786634E-3,-0.6012833E-3,-0.2842077E-3,-0.1823169E-4,0.2044306E-3,0.3903611E-3,0.5451107E-3,0.6733694E-3,0.7791009E-3,0.8656562E-3,0.9358731E-3,0.9921595E-3,0.1036564E-2,0.1070829E-2,0.1096442E-2,0.1114674E-2,0.1126612E-2,0.1133189E-2,0.1135205E-2,0.1133348E-2,0.1128211E-2,0.1120304E-2,0.1110067E-2,0.1097878E-2,0.1084068E-2,0.1068917E-2,0.1052670E-2,0.1035538E-2,0.1017702E-2,0.9993193E-3,0.9805246E-3,0.9614352E-3,0.9421489E-3,0.9227517E-3,0.9033165E-3,0.8839053E-3,0.8645709E-3,0.8453561E-3,0.8262982E-3,0.8074281E-3,0.7887703E-3,0.7703445E-3,0.7521673E-3,0.7342492E-3,0.7166003E-3,0.6992260E-3,0.6821300E-3,0.6653132E-3,0.6487750E-3,0.6325141E-3,0.6165272E-3,0.6008108E-3,0.5853602E-3,0.5701695E-3,0.5552349E-3,0.5405513E-3,0.5261135E-3,0.5119178E-3,0.4979600E-3,0.4842362E-3,0.4707440E-3,0.4574781E-3
-0.1857766,-0.1652684,-0.1328088,-0.1102516,-0.9308173E-1,-0.7938324E-1,-0.6815041E-1,-0.5876653E-1,-0.5081833E-1,-0.4401356E-1,-0.3813784E-1,-0.3302937E-1,-0.2856368E-1,-0.2464373E-1,-0.2119295E-1,-0.1815057E-1,-0.1546794E-1,-0.1310574E-1,-0.1103150E-1,-0.9217573E-2,-0.7639356E-2,-0.6273964E-2,-0.5099394E-2,-0.4094298E-2,-0.3238115E-2,-0.2511450E-2,-0.1896454E-2,-0.1377089E-2,-0.9392260E-3,-0.5706160E-3,-0.2607663E-3,-0.7372694E-6,0.2170376E-3,0.3989584E-3,0.5504262E-3,0.6760061E-3,0.7795600E-3,0.8643537E-3,0.9331535E-3,0.9883108E-3,0.1031824E-2,0.1065396E-2,0.1090480E-2,0.1108319E-2,0.1119977E-2,0.1126367E-2,0.1128273E-2,0.1126369E-2,0.1121235E-2,0.1113375E-2,0.1103217E-2,0.1091136E-2,0.1077453E-2,0.1062447E-2,0.1046357E-2,0.1029391E-2,0.1011729E-2,0.9935232E-3,0.9749085E-3,0.9559998E-3,0.9368937E-3,0.9176754E-3,0.8984171E-3,0.8791794E-3,0.8600153E-3,0.8409669E-3,0.8220713E-3,0.8033593E-3,0.7848548E-3,0.7665774E-3,0.7485444E-3,0.7307660E-3,0.7132515E-3,0.6960075E-3,0.6790371E-3,0.6623411E-3,0.6459197E-3,0.6297718E-3,0.6138936E-3,0.5982815E-3,0.5829317E-3,0.5678381E-3,0.5529972E-3,0.5384036E-3,0.5240527E-3,0.5099404E-3,0.4960633E-3,0.4824172E-3,0.4689996E-3,0.4558057E-3
